Train_loss,Train_loss_index
21.8242,18065
21.9948,18066
21.9636,18067
21.953,18068
21.9696,18069
21.9221,18070
22.561,18071
22.5016,18072
22.4658,18073
22.4168,18074
22.4348,18075
22.3883,18076
22.3472,18077
22.2881,18078
22.2472,18079
22.2074,18080
22.182,18081
22.1147,18082
22.0706,18083
22.0079,18084
21.9755,18085
21.9282,18086
21.8715,18087
21.8202,18088
21.7741,18089
21.7323,18090
21.7004,18091
21.708,18092
21.721,18093
21.7551,18094
21.7186,18095
21.6952,18096
21.6779,18097
21.9987,18098
21.9737,18099
22.1704,18100
22.1377,18101
22.2315,18102
22.1928,18103
22.1573,18104
22.1933,18105
22.1564,18106
22.111,18107
22.1142,18108
22.075,18109
22.0299,18110
21.9819,18111
22.0399,18112
22.0302,18113
21.977,18114
21.9813,18115
21.9396,18116
21.9347,18117
21.921,18118
21.9684,18119
21.9676,18120
21.9261,18121
21.8839,18122
21.8484,18123
21.8035,18124
21.7653,18125
21.727,18126
21.6807,18127
21.6465,18128
21.6837,18129
21.8994,18130
21.8548,18131
21.8206,18132
21.7882,18133
21.7511,18134
21.7328,18135
21.6907,18136
22.2472,18137
22.2057,18138
22.1686,18139
22.1257,18140
22.0863,18141
22.058,18142
22.0441,18143
22.4686,18144
22.4298,18145
22.4327,18146
22.3917,18147
22.3701,18148
22.3617,18149
22.3351,18150
22.2831,18151
22.2515,18152
22.2199,18153
22.1845,18154
22.1515,18155
22.1252,18156
22.1123,18157
22.0832,18158
22.0359,18159
22.0222,18160
21.9884,18161
21.9533,18162
21.9959,18163
22.0024,18164
21.9642,18165
21.9361,18166
21.9004,18167
21.8757,18168
22.0269,18169
21.9857,18170
21.9778,18171
21.9381,18172
21.8994,18173
21.9242,18174
21.8858,18175
21.8403,18176
21.8154,18177
21.7878,18178
21.7512,18179
21.7093,18180
21.9488,18181
21.9515,18182
21.9734,18183
21.9532,18184
21.9931,18185
21.9687,18186
21.9791,18187
21.9442,18188
21.918,18189
21.8929,18190
21.8665,18191
21.8213,18192
21.8525,18193
21.8285,18194
21.7867,18195
21.7439,18196
21.7109,18197
21.676,18198
21.6573,18199
21.6634,18200
21.6315,18201
21.6415,18202
21.6243,18203
21.6049,18204
21.607,18205
21.5858,18206
21.5539,18207
21.5603,18208
21.5334,18209
21.5526,18210
21.5362,18211
21.5657,18212
21.5594,18213
21.5234,18214
21.5034,18215
21.4988,18216
21.5027,18217
21.4774,18218
21.6134,18219
21.6223,18220
21.598,18221
21.5644,18222
21.5387,18223
21.5055,18224
21.4796,18225
21.4854,18226
21.4525,18227
21.4533,18228
21.4481,18229
21.4251,18230
21.4255,18231
21.3946,18232
21.3826,18233
21.3666,18234
21.3396,18235
21.3061,18236
21.3571,18237
21.3177,18238
21.3075,18239
21.2696,18240
21.2537,18241
21.3324,18242
21.3088,18243
21.2918,18244
21.3615,18245
21.3314,18246
21.3099,18247
21.2769,18248
21.2659,18249
21.2401,18250
21.2109,18251
21.2194,18252
21.1897,18253
21.1854,18254
21.1593,18255
21.129,18256
21.0926,18257
21.0759,18258
21.0669,18259
21.0434,18260
21.0515,18261
21.0263,18262
20.9926,18263
20.9826,18264
20.9562,18265
20.9191,18266
20.8994,18267
20.8818,18268
20.8534,18269
20.8322,18270
20.8162,18271
20.7876,18272
20.7572,18273
20.7246,18274
20.695,18275
20.6854,18276
20.6747,18277
20.6584,18278
20.6366,18279
20.6235,18280
20.6348,18281
20.605,18282
20.573,18283
20.5652,18284
21.127,18285
21.0962,18286
21.0799,18287
21.0689,18288
21.0616,18289
21.0284,18290
21.0229,18291
21.0065,18292
21.0211,18293
21.6707,18294
21.6357,18295
21.6082,18296
21.5909,18297
21.5863,18298
21.5681,18299
21.5627,18300
21.5388,18301
21.5274,18302
21.4982,18303
21.4694,18304
21.4354,18305
21.4251,18306
21.4074,18307
21.4203,18308
21.4105,18309
21.401,18310
21.3732,18311
21.3549,18312
21.3325,18313
21.3158,18314
21.3212,18315
21.2955,18316
21.2915,18317
21.2592,18318
21.2484,18319
21.2342,18320
21.2413,18321
21.2144,18322
21.9464,18323
21.9312,18324
21.9142,18325
21.9004,18326
21.8905,18327
21.8607,18328
21.8483,18329
21.8358,18330
22.0354,18331
22.0016,18332
21.9674,18333
21.947,18334
22.4383,18335
22.4158,18336
22.3916,18337
22.3713,18338
22.3554,18339
22.3359,18340
22.3436,18341
22.3269,18342
22.3182,18343
22.2955,18344
22.2791,18345
22.2462,18346
22.2193,18347
22.1963,18348
22.1874,18349
22.1884,18350
22.1735,18351
22.148,18352
22.1198,18353
22.109,18354
22.0936,18355
22.0696,18356
22.0455,18357
22.0231,18358
21.9964,18359
21.9795,18360
21.9598,18361
21.9474,18362
21.9165,18363
21.9097,18364
21.9105,18365
21.8874,18366
21.8794,18367
21.8882,18368
21.8717,18369
21.8589,18370
21.8386,18371
21.8203,18372
22.2889,18373
22.2944,18374
22.2886,18375
22.2778,18376
22.2817,18377
22.263,18378
22.2592,18379
22.2309,18380
22.2864,18381
22.2612,18382
22.3637,18383
22.3433,18384
22.3263,18385
22.315,18386
22.2861,18387
22.3546,18388
22.4842,18389
22.4768,18390
22.482,18391
22.4805,18392
22.4594,18393
22.8541,18394
22.8301,18395
22.8146,18396
22.826,18397
23.0149,18398
22.9973,18399
22.9721,18400
22.984,18401
22.975,18402
22.9565,18403
22.9278,18404
22.9011,18405
22.8941,18406
22.8631,18407
22.8469,18408
22.8197,18409
22.7957,18410
22.782,18411
22.7836,18412
22.7867,18413
22.7951,18414
22.7777,18415
22.7566,18416
22.7312,18417
22.7087,18418
22.6947,18419
22.6739,18420
22.6632,18421
22.7152,18422
22.7189,18423
22.7046,18424
22.7552,18425
22.7318,18426
22.7324,18427
22.7159,18428
22.7018,18429
22.6759,18430
23.0397,18431
23.0151,18432
23.0478,18433
23.0202,18434
23.0708,18435
23.0606,18436
23.1427,18437
23.1115,18438
23.0963,18439
23.0725,18440
23.0593,18441
23.0557,18442
23.3181,18443
23.3421,18444
23.3262,18445
23.3065,18446
23.2884,18447
23.2697,18448
23.3197,18449
23.3067,18450
23.2937,18451
23.2675,18452
23.316,18453
23.2947,18454
23.2743,18455
23.249,18456
23.2331,18457
23.218,18458
23.2208,18459
23.2002,18460
23.2694,18461
23.2514,18462
23.2407,18463
23.2273,18464
23.2384,18465
23.212,18466
23.19,18467
23.1861,18468
23.1724,18469
23.166,18470
23.1417,18471
23.1161,18472
23.1737,18473
23.1614,18474
23.1387,18475
23.1202,18476
23.1774,18477
23.1525,18478
23.1295,18479
23.1158,18480
23.1106,18481
23.4448,18482
23.4501,18483
23.433,18484
23.413,18485
23.4044,18486
23.3769,18487
23.3734,18488
23.4814,18489
23.5152,18490
23.5101,18491
23.4995,18492
23.4819,18493
23.4547,18494
23.4385,18495
23.4203,18496
23.4013,18497
23.3827,18498
23.3715,18499
23.3651,18500
23.3525,18501
23.3389,18502
23.3437,18503
23.3386,18504
23.3625,18505
23.3372,18506
23.324,18507
23.3116,18508
23.2965,18509
23.2853,18510
23.2677,18511
23.2774,18512
23.2609,18513
23.3518,18514
23.3263,18515
23.481,18516
23.4613,18517
23.4529,18518
23.4458,18519
23.4355,18520
23.424,18521
23.4123,18522
23.3909,18523
23.3768,18524
23.3653,18525
23.7271,18526
23.7057,18527
23.7394,18528
23.7259,18529
23.709,18530
23.6839,18531
23.6591,18532
23.6432,18533
23.6324,18534
23.6123,18535
23.662,18536
23.6407,18537
23.6303,18538
23.6063,18539
23.5903,18540
23.577,18541
23.5747,18542
23.5568,18543
23.5376,18544
23.5129,18545
23.4972,18546
23.48,18547
23.4553,18548
23.4307,18549
23.415,18550
23.4015,18551
23.3833,18552
23.3899,18553
23.3752,18554
23.3562,18555
23.3362,18556
23.3261,18557
23.3212,18558
23.2957,18559
23.4607,18560
23.8381,18561
23.8195,18562
23.8028,18563
23.7891,18564
23.7658,18565
23.7413,18566
23.7178,18567
23.7395,18568
23.7154,18569
23.8203,18570
23.8759,18571
23.8598,18572
23.8425,18573
23.8336,18574
23.8192,18575
23.8031,18576
23.7934,18577
23.7695,18578
23.7645,18579
23.7447,18580
23.7328,18581
23.7134,18582
23.7012,18583
23.6833,18584
23.6624,18585
23.6456,18586
23.629,18587
23.6082,18588
23.5995,18589
23.7406,18590
23.7342,18591
23.7209,18592
23.716,18593
23.7051,18594
23.6934,18595
23.6885,18596
23.6707,18597
23.6502,18598
23.7043,18599
23.6948,18600
23.6902,18601
23.6765,18602
23.6614,18603
23.654,18604
23.6345,18605
23.631,18606
23.6479,18607
23.6276,18608
23.6402,18609
23.6224,18610
23.5987,18611
23.5988,18612
23.5803,18613
23.5616,18614
23.5584,18615
23.5424,18616
23.59,18617
23.5903,18618
23.5996,18619
23.5888,18620
23.5696,18621
23.7065,18622
23.6908,18623
23.6807,18624
23.6607,18625
23.69,18626
23.6752,18627
23.6567,18628
23.6505,18629
23.6416,18630
23.6268,18631
23.6094,18632
23.603,18633
23.5973,18634
23.5767,18635
23.5544,18636
23.5734,18637
23.5539,18638
23.5396,18639
23.5211,18640
23.8454,18641
23.8374,18642
23.8248,18643
23.8018,18644
23.8236,18645
23.8076,18646
23.8227,18647
23.8036,18648
23.7877,18649
23.7697,18650
23.7648,18651
23.7472,18652
23.7323,18653
23.7182,18654
23.7108,18655
23.6989,18656
23.6862,18657
23.7324,18658
23.7186,18659
23.7054,18660
23.6926,18661
23.6812,18662
23.6976,18663
23.6855,18664
23.6809,18665
23.6638,18666
23.6569,18667
23.6359,18668
23.6176,18669
23.6609,18670
23.6423,18671
23.6358,18672
23.6196,18673
23.6273,18674
23.6039,18675
23.7519,18676
23.7346,18677
23.7152,18678
23.7018,18679
23.6985,18680
23.6835,18681
23.6698,18682
23.6569,18683
23.6693,18684
23.6668,18685
23.6611,18686
23.642,18687
23.6293,18688
23.6272,18689
23.6086,18690
23.5972,18691
23.5813,18692
23.5668,18693
23.5615,18694
23.5418,18695
23.5415,18696
23.5279,18697
23.5754,18698
23.604,18699
23.6085,18700
23.5975,18701
23.58,18702
23.5799,18703
23.5625,18704
23.5541,18705
23.715,18706
23.7089,18707
23.7194,18708
23.8609,18709
23.8382,18710
23.8213,18711
23.8237,18712
23.8134,18713
23.7968,18714
23.7888,18715
23.7696,18716
23.7603,18717
23.7662,18718
23.7603,18719
23.7422,18720
23.7255,18721
23.7182,18722
23.7159,18723
23.7189,18724
23.7026,18725
23.6897,18726
23.7057,18727
23.7218,18728
23.7072,18729
23.7708,18730
23.7603,18731
23.7479,18732
23.7502,18733
23.7349,18734
23.7243,18735
23.7115,18736
23.7015,18737
23.6823,18738
23.6706,18739
23.6719,18740
23.6608,18741
23.6546,18742
23.6497,18743
23.6393,18744
23.6241,18745
23.6251,18746
23.6182,18747
23.6089,18748
23.5914,18749
23.5817,18750
23.5652,18751
23.5459,18752
23.5292,18753
23.531,18754
23.5172,18755
23.5129,18756
23.4985,18757
23.4837,18758
23.4728,18759
23.4577,18760
23.4448,18761
23.4767,18762
23.4588,18763
23.4587,18764
23.4519,18765
23.444,18766
23.4292,18767
23.416,18768
23.4054,18769
23.3903,18770
23.3772,18771
23.3726,18772
23.361,18773
23.3784,18774
23.429,18775
23.4149,18776
23.3965,18777
23.5132,18778
23.5111,18779
23.5386,18780
23.5239,18781
23.5138,18782
23.5222,18783
23.5067,18784
23.5495,18785
23.5429,18786
23.5368,18787
23.5232,18788
23.5064,18789
23.523,18790
23.5075,18791
23.4988,18792
23.4968,18793
23.489,18794
23.4708,18795
23.4565,18796
23.4514,18797
23.4562,18798
23.4472,18799
23.4321,18800
23.4261,18801
23.4224,18802
23.4651,18803
23.45,18804
23.4364,18805
23.4302,18806
23.4626,18807
23.4553,18808
23.441,18809
23.4217,18810
23.4102,18811
23.3959,18812
23.418,18813
23.4133,18814
23.3976,18815
23.3822,18816
23.3681,18817
23.352,18818
23.3383,18819
23.328,18820
23.3093,18821
23.3446,18822
23.3313,18823
23.3261,18824
23.3179,18825
23.3059,18826
23.3064,18827
23.3021,18828
23.2976,18829
23.2961,18830
23.2845,18831
23.2657,18832
23.2558,18833
23.2552,18834
23.2427,18835
23.3421,18836
23.3227,18837
23.3087,18838
23.4419,18839
23.428,18840
23.439,18841
23.426,18842
23.4152,18843
23.4076,18844
23.3964,18845
23.3854,18846
23.3766,18847
23.3678,18848
23.3547,18849
23.3458,18850
23.3304,18851
23.3204,18852
23.3041,18853
23.2943,18854
23.2844,18855
23.2737,18856
23.2575,18857
23.2453,18858
23.2345,18859
23.245,18860
23.2331,18861
23.2247,18862
23.2192,18863
23.2084,18864
23.2064,18865
23.1972,18866
23.1921,18867
23.1767,18868
23.2169,18869
23.204,18870
23.1979,18871
23.1894,18872
23.1819,18873
23.1635,18874
23.1489,18875
23.1338,18876
23.1213,18877
23.1116,18878
23.0946,18879
23.0859,18880
23.1129,18881
23.1163,18882
23.104,18883
23.0938,18884
23.0792,18885
23.072,18886
23.0583,18887
23.0424,18888
23.0402,18889
23.0251,18890
23.0172,18891
23.0081,18892
22.9986,18893
23.0739,18894
23.0665,18895
23.0511,18896
23.0508,18897
23.0904,18898
23.1084,18899
23.1018,18900
23.0924,18901
23.0806,18902
23.0697,18903
23.0781,18904
23.0731,18905
23.0619,18906
23.0457,18907
23.0393,18908
23.0596,18909
23.0497,18910
23.0775,18911
23.0627,18912
23.0535,18913
23.0427,18914
23.0283,18915
23.0382,18916
23.0342,18917
23.0249,18918
23.0258,18919
23.0183,18920
23.0071,18921
22.9936,18922
22.9854,18923
22.9703,18924
22.9586,18925
22.9443,18926
22.9913,18927
22.9741,18928
22.9581,18929
22.9475,18930
23.0076,18931
22.9966,18932
22.9915,18933
22.9972,18934
22.9858,18935
22.9769,18936
22.9615,18937
22.9455,18938
22.9299,18939
22.9234,18940
22.9221,18941
22.9091,18942
22.9094,18943
22.9498,18944
22.961,18945
22.9554,18946
22.9448,18947
22.9308,18948
22.9248,18949
22.9677,18950
22.955,18951
22.9453,18952
22.9559,18953
22.9492,18954
22.9519,18955
22.9581,18956
22.947,18957
22.9329,18958
22.9209,18959
22.9292,18960
22.9147,18961
22.9303,18962
22.917,18963
22.9538,18964
22.9421,18965
22.9315,18966
22.9374,18967
22.928,18968
22.9193,18969
22.941,18970
22.935,18971
22.9199,18972
22.9107,18973
22.9033,18974
22.915,18975
22.9014,18976
22.8943,18977
22.884,18978
22.8692,18979
22.8642,18980
22.8775,18981
22.8683,18982
22.8574,18983
22.8882,18984
22.8753,18985
22.8607,18986
22.8514,18987
22.8446,18988
22.8404,18989
22.8266,18990
22.8123,18991
22.7991,18992
22.794,18993
22.783,18994
22.7715,18995
22.7757,18996
22.7678,18997
22.7586,18998
22.7452,18999
22.7342,19000
22.7245,19001
22.7147,19002
23.0036,19003
22.9914,19004
22.9775,19005
22.9633,19006
22.9514,19007
22.9432,19008
22.9417,19009
23.1349,19010
23.1202,19011
23.1073,19012
23.1011,19013
23.0865,19014
23.0756,19015
23.0634,19016
23.0532,19017
23.042,19018
23.0273,19019
23.0178,19020
23.0071,19021
22.9969,19022
22.9833,19023
22.9719,19024
22.9596,19025
22.9561,19026
22.9452,19027
22.9347,19028
22.9425,19029
22.9418,19030
22.943,19031
22.9312,19032
22.923,19033
22.9101,19034
22.9018,19035
22.8913,19036
22.8824,19037
22.8698,19038
22.8589,19039
22.8474,19040
22.8432,19041
22.9581,19042
22.9598,19043
22.9642,19044
22.9522,19045
22.9393,19046
23.0072,19047
22.9938,19048
22.9811,19049
22.9677,19050
22.9632,19051
22.9668,19052
22.9524,19053
22.9488,19054
22.9411,19055
22.9471,19056
22.9401,19057
22.9383,19058
22.9276,19059
22.9152,19060
22.9031,19061
22.8974,19062
22.8939,19063
22.8962,19064
22.8915,19065
22.8885,19066
22.8753,19067
22.8696,19068
22.8647,19069
22.866,19070
22.853,19071
22.843,19072
22.8389,19073
22.91,19074
22.9002,19075
22.9312,19076
22.9235,19077
22.9148,19078
22.9031,19079
22.8905,19080
22.8897,19081
22.8848,19082
22.8767,19083
22.8724,19084
22.8597,19085
22.8575,19086
22.8503,19087
22.8455,19088
22.8333,19089
22.8331,19090
22.8414,19091
22.8308,19092
22.8321,19093
22.8283,19094
22.8602,19095
22.8716,19096
22.8679,19097
22.8601,19098
22.858,19099
22.85,19100
22.8419,19101
22.8527,19102
22.8422,19103
22.8279,19104
22.8168,19105
22.8035,19106
22.8312,19107
22.8235,19108
22.887,19109
22.8876,19110
22.8817,19111
22.8671,19112
22.9201,19113
22.9139,19114
22.9108,19115
22.939,19116
23.0516,19117
23.0545,19118
23.0873,19119
23.0804,19120
23.0672,19121
23.06,19122
23.0504,19123
23.0397,19124
23.0406,19125
23.0305,19126
23.0306,19127
23.0194,19128
23.0101,19129
22.9993,19130
23.0011,19131
22.9907,19132
22.9887,19133
22.9772,19134
22.9798,19135
22.9742,19136
22.9713,19137
22.9605,19138
22.9505,19139
22.9389,19140
22.9261,19141
22.9129,19142
22.9088,19143
22.9372,19144
22.931,19145
22.9319,19146
22.9224,19147
22.9127,19148
22.9028,19149
22.8943,19150
22.8854,19151
22.8758,19152
22.8631,19153
22.9123,19154
22.918,19155
22.9086,19156
22.8971,19157
22.89,19158
22.8788,19159
22.8736,19160
22.8633,19161
22.8594,19162
22.8612,19163
22.8561,19164
22.853,19165
22.8399,19166
22.8586,19167
22.8442,19168
22.854,19169
22.8614,19170
22.8502,19171
22.8436,19172
22.8299,19173
22.8192,19174
22.9049,19175
22.8974,19176
22.8909,19177
22.8831,19178
22.8745,19179
22.8727,19180
22.8594,19181
22.8502,19182
22.8418,19183
23.0332,19184
23.0252,19185
23.0191,19186
23.0073,19187
23.0081,19188
23.0021,19189
22.9913,19190
22.9906,19191
22.978,19192
23.0889,19193
23.0768,19194
23.0698,19195
23.0708,19196
23.0617,19197
23.0521,19198
23.0463,19199
23.0505,19200
23.0396,19201
23.0287,19202
23.0197,19203
23.0273,19204
23.0171,19205
23.0112,19206
22.9986,19207
23.0312,19208
23.0225,19209
23.0342,19210
23.0275,19211
23.043,19212
23.0324,19213
23.0234,19214
23.0203,19215
23.0101,19216
23.0381,19217
23.034,19218
23.0226,19219
23.0142,19220
23.0004,19221
22.9941,19222
23.0062,19223
22.9937,19224
22.9933,19225
22.9838,19226
22.9737,19227
22.9669,19228
22.9538,19229
22.9433,19230
22.9302,19231
23.0296,19232
23.0181,19233
23.0074,19234
23.0058,19235
23.0047,19236
23.0317,19237
23.0498,19238
23.0411,19239
23.0372,19240
23.0272,19241
23.0219,19242
23.0123,19243
23.0096,19244
22.9971,19245
23.0056,19246
23.0126,19247
23.0267,19248
23.0164,19249
23.0284,19250
23.0191,19251
23.0135,19252
23.045,19253
23.0348,19254
23.033,19255
23.0254,19256
23.0231,19257
23.0163,19258
23.0117,19259
23.0045,19260
23.0018,19261
22.9905,19262
22.9872,19263
23.0165,19264
23.0159,19265
23.0139,19266
23.0058,19267
23.0382,19268
23.0266,19269
23.0187,19270
23.0099,19271
22.9981,19272
22.992,19273
22.9871,19274
22.9808,19275
22.9722,19276
22.9599,19277
22.9526,19278
22.9431,19279
22.9475,19280
23.1331,19281
23.1531,19282
23.3429,19283
23.3405,19284
23.344,19285
23.3337,19286
23.3235,19287
23.3182,19288
23.3106,19289
23.3079,19290
23.298,19291
23.311,19292
23.487,19293
23.4799,19294
23.4756,19295
23.4708,19296
23.4607,19297
23.4524,19298
23.4448,19299
23.4445,19300
23.45,19301
23.4694,19302
23.4633,19303
23.455,19304
23.4643,19305
23.4612,19306
23.4494,19307
23.4459,19308
23.438,19309
23.4319,19310
23.4265,19311
23.4137,19312
23.4167,19313
23.4969,19314
23.4884,19315
23.4778,19316
23.4683,19317
23.4667,19318
23.4572,19319
23.5253,19320
23.515,19321
23.5078,19322
23.5187,19323
23.5124,19324
23.511,19325
23.5033,19326
23.4974,19327
23.4856,19328
23.4813,19329
23.4726,19330
23.4947,19331
23.4906,19332
23.5208,19333
23.5166,19334
23.5102,19335
23.5048,19336
23.4934,19337
23.5048,19338
23.4951,19339
23.495,19340
23.4855,19341
23.4741,19342
23.464,19343
23.4536,19344
23.4431,19345
23.435,19346
23.422,19347
23.4184,19348
23.4091,19349
23.4058,19350
23.4125,19351
23.4051,19352
23.3951,19353
23.3874,19354
23.3866,19355
23.4707,19356
23.4647,19357
23.4678,19358
23.4578,19359
23.4469,19360
23.4664,19361
23.456,19362
23.456,19363
23.4772,19364
23.4679,19365
23.4727,19366
23.4625,19367
23.4525,19368
23.4492,19369
23.4422,19370
23.4343,19371
23.4267,19372
23.4187,19373
23.4085,19374
23.4078,19375
23.4031,19376
23.3937,19377
23.394,19378
23.3833,19379
23.3821,19380
23.3793,19381
23.3725,19382
23.3645,19383
23.3547,19384
23.3492,19385
23.3475,19386
23.3394,19387
23.3275,19388
23.3361,19389
23.3309,19390
23.3275,19391
23.3175,19392
23.3499,19393
23.3454,19394
23.3468,19395
23.3384,19396
23.3439,19397
23.3417,19398
23.3375,19399
23.3301,19400
23.3241,19401
23.3167,19402
23.3049,19403
19.8409,19404
13.1032,19405
14.0046,19406
11.7467,19407
11.8517,19408
12.9512,19409
12.5598,19410
11.9061,19411
11.4421,19412
10.7935,19413
10.9503,19414
11.9599,19415
13.4503,19416
13.884,19417
13.7583,19418
13.683,19419
13.582,19420
13.155,19421
13.0743,19422
14.3803,19423
16.0094,19424
15.9597,19425
15.5716,19426
26.1934,19427
26.0881,19428
25.3963,19429
24.9038,19430
24.2686,19431
23.8927,19432
23.2689,19433
22.7404,19434
22.7499,19435
22.2031,19436
22.4438,19437
22.0667,19438
21.7233,19439
24.3239,19440
23.9565,19441
23.7495,19442
23.6821,19443
23.3383,19444
22.9072,19445
22.599,19446
22.3797,19447
22.5971,19448
22.4912,19449
22.8659,19450
22.9249,19451
23.1269,19452
23.0401,19453
23.0811,19454
22.8084,19455
22.7617,19456
22.5433,19457
22.3824,19458
22.2579,19459
21.9204,19460
21.6918,19461
21.438,19462
21.1959,19463
21.0102,19464
21.0128,19465
20.8959,19466
20.701,19467
20.5116,19468
20.2843,19469
20.3382,19470
20.4496,19471
20.27,19472
20.3857,19473
20.246,19474
20.7546,19475
20.735,19476
20.6551,19477
20.4379,19478
20.2087,19479
20.0023,19480
19.9361,19481
23.3659,19482
23.304,19483
23.257,19484
23.0441,19485
22.9044,19486
22.7583,19487
22.6979,19488
22.5037,19489
22.3753,19490
22.2219,19491
22.0315,19492
21.9,19493
21.7293,19494
21.5798,19495
21.5242,19496
21.3851,19497
21.3427,19498
21.3082,19499
21.2046,19500
21.1906,19501
22.5116,19502
22.3811,19503
22.2415,19504
22.1707,19505
22.0533,19506
22.1482,19507
22.0441,19508
22.041,19509
22.0008,19510
21.9207,19511
21.7918,19512
21.69,19513
21.6686,19514
21.5899,19515
21.5363,19516
21.4605,19517
21.4053,19518
21.297,19519
21.1805,19520
21.6558,19521
21.5699,19522
21.4837,19523
21.3873,19524
21.2676,19525
21.2138,19526
21.1733,19527
21.1453,19528
21.0106,19529
20.8586,19530
21.0702,19531
20.9988,19532
20.929,19533
20.8096,19534
20.7312,19535
20.6182,19536
20.5664,19537
20.4739,19538
20.3598,19539
20.2446,19540
20.1774,19541
20.0938,19542
20.0238,19543
19.9853,19544
20.0344,19545
19.9973,19546
19.991,19547
19.8774,19548
19.8934,19549
19.9233,19550
19.8868,19551
19.8095,19552
19.7216,19553
19.7682,19554
19.7039,19555
19.8295,19556
19.7523,19557
20.0387,19558
19.9818,19559
19.8919,19560
19.8062,19561
19.7558,19562
19.7064,19563
19.6071,19564
19.6018,19565
19.5558,19566
19.7126,19567
19.6896,19568
19.6145,19569
19.6084,19570
19.5756,19571
19.5206,19572
19.5086,19573
19.4699,19574
19.4011,19575
19.331,19576
19.2555,19577
19.1805,19578
19.1,19579
19.0116,19580
18.9499,19581
18.8979,19582
18.8518,19583
18.8456,19584
18.8537,19585
19.1159,19586
19.0985,19587
19.0769,19588
19.0484,19589
19.0182,19590
18.9632,19591
18.9105,19592
18.8916,19593
18.8917,19594
18.8565,19595
18.7876,19596
18.7231,19597
18.6712,19598
18.6166,19599
18.5951,19600
18.5656,19601
18.4998,19602
18.4551,19603
18.4074,19604
18.5958,19605
18.5274,19606
18.4684,19607
18.4314,19608
18.5385,19609
18.6139,19610
18.5788,19611
18.557,19612
18.5143,19613
18.4991,19614
18.4504,19615
18.4033,19616
18.3598,19617
18.3208,19618
18.2769,19619
18.2963,19620
18.4092,19621
18.3805,19622
18.3331,19623
18.2974,19624
18.5533,19625
19.8046,19626
19.8214,19627
19.7629,19628
19.702,19629
20.368,19630
20.3041,19631
20.4459,19632
20.3996,19633
20.6174,19634
20.5559,19635
20.4938,19636
20.4408,19637
20.4766,19638
20.4405,19639
20.4148,19640
20.3609,19641
20.3267,19642
20.2627,19643
20.2364,19644
20.9819,19645
20.9661,19646
20.9113,19647
20.8371,19648
20.8312,19649
20.8433,19650
20.8626,19651
20.7963,19652
20.7559,19653
20.7299,19654
20.6806,19655
21.6996,19656
21.6931,19657
21.6235,19658
22.0744,19659
22.0551,19660
22.0096,19661
21.9437,19662
22.4179,19663
22.3738,19664
22.3044,19665
22.2708,19666
22.2976,19667
22.2642,19668
22.2835,19669
22.2443,19670
22.1889,19671
22.8809,19672
22.8367,19673
22.7878,19674
22.8032,19675
22.8349,19676
22.7997,19677
22.82,19678
23.0059,19679
23.2065,19680
23.1704,19681
23.1239,19682
23.0511,19683
23.0184,19684
23.0081,19685
22.9397,19686
22.9032,19687
23.05,19688
22.9962,19689
22.9414,19690
22.8931,19691
22.8311,19692
22.784,19693
22.7349,19694
22.7018,19695
22.6602,19696
22.6157,19697
22.5688,19698
22.5197,19699
22.4772,19700
22.4477,19701
22.3899,19702
22.361,19703
22.3408,19704
22.2949,19705
22.2781,19706
22.2325,19707
22.2031,19708
22.1602,19709
22.1648,19710
22.1322,19711
22.108,19712
22.0642,19713
22.0268,19714
22.075,19715
22.0145,19716
21.9771,19717
21.9444,19718
21.9047,19719
21.8596,19720
21.8434,19721
21.8106,19722
21.7972,19723
21.7688,19724
21.7436,19725
21.7244,19726
21.6699,19727
21.6433,19728
21.639,19729
21.6425,19730
21.6075,19731
21.5606,19732
21.5694,19733
21.6977,19734
21.644,19735
21.5893,19736
21.5395,19737
21.5264,19738
21.5274,19739
21.5057,19740
21.9136,19741
21.8708,19742
21.8589,19743
22.3193,19744
22.7402,19745
22.71,19746
22.6986,19747
22.7944,19748
22.7698,19749
22.7539,19750
22.7249,19751
22.6869,19752
22.7422,19753
22.7199,19754
22.6698,19755
22.6262,19756
22.6057,19757
22.5686,19758
22.5317,19759
22.4829,19760
22.4468,19761
22.4046,19762
22.3775,19763
22.4215,19764
22.4449,19765
22.4206,19766
22.3887,19767
22.3458,19768
22.3204,19769
22.2903,19770
22.2598,19771
22.223,19772
22.1977,19773
22.1734,19774
22.1427,19775
22.1095,19776
22.1112,19777
22.0888,19778
22.1417,19779
22.3087,19780
22.2981,19781
22.2517,19782
22.2544,19783
22.2109,19784
22.1987,19785
22.1757,19786
22.1548,19787
22.1142,19788
22.0686,19789
22.0642,19790
22.0448,19791
22.0127,19792
21.9733,19793
21.9691,19794
21.926,19795
21.9019,19796
22.2404,19797
22.3486,19798
22.32,19799
22.2902,19800
22.2905,19801
22.4952,19802
22.4686,19803
22.4565,19804
22.4241,19805
22.4072,19806
22.3804,19807
22.3601,19808
22.3371,19809
22.2898,19810
22.2702,19811
22.2426,19812
22.2023,19813
22.171,19814
22.1535,19815
22.121,19816
22.0982,19817
22.0635,19818
22.0733,19819
22.0646,19820
22.059,19821
22.0224,19822
22.5724,19823
22.5435,19824
22.5034,19825
22.4916,19826
22.4563,19827
22.4806,19828
22.4559,19829
22.4334,19830
22.3977,19831
22.3853,19832
