,id,name,reviews_per_month,number_of_reviews,review_scores_rating,first_review,availability_365,num_reviews_sqrt
3434,1325472,"Sunny, Huge, Quiet Room Doorman Bld",0.13,6,100.0,2014-06-08,365,0.779696801233676
3435,1325473,"Doorman Bldg, Sunny, Huge, Quiet Rm",0.09,5,90.0,2013-08-19,365,0.7117625434171772
3436,1325507,Garden duplx in beautiful brwnstne,0.15,1,100.0,2017-08-18,77,0.3183098861837907
3437,1325911,Gramercy apartment ,0.41,18,94.0,2014-07-24,162,1.3504744742356591
3438,1326514,Sunny Private Room in Brooklyn ,1.69,72,98.0,2014-09-07,0,2.7009489484713183
3439,1326566,Peaceful Park Slope 2BR in 4BR dplx w/outdoor spce,0.3,17,95.0,2013-07-29,0,1.3124252824141047
3440,1327553,2 bed apt. ideal for couple w/ kids,0.02,1,100.0,2013-08-01,3,0.3183098861837907
3441,1327775,Luxury 1BR w/ Rooftop,0.09,2,100.0,2016-05-25,0,0.4501581580785531
3442,1327940,Huge Gorgeous Park View Apartment!,0.42,13,86.0,2015-08-22,313,1.1476826161227638
3443,1328080,Spacious UWS Loft Near Central Park,3.78,207,93.0,2013-09-04,303,4.579681759026922
3444,1329559,Private Room in Sunny Apt in LowerEastSide/Nolita,3.3,45,96.0,2017-01-20,59,2.1352876302515313
3445,1330056,Spacious Loft 5 min to Union Square,1.91,103,90.0,2013-09-27,345,3.2304925189761375
3446,1330430,"Modern, Urban, Chic Retreat",2.97,160,94.0,2013-10-03,147,4.026336968358963
3447,1330775,Large private live/work space; garden & parking,0.64,35,86.0,2013-09-15,34,1.883146682412664
3448,1330972,Rustic and Spacious Artist Loft with 2 beds,0.39,21,93.0,2013-09-24,0,1.458679147889999
3450,1331960,BEAUTIFUL & CONVENIENT in WILLIAMSBURG,0.52,28,97.0,2013-09-17,277,1.6843375973911696
3451,1332345,Cozy 1BR in the heart of BK Heights,0.24,13,93.0,2013-10-21,363,1.1476826161227638
3452,1332503,Ridgewood Apartment :),0.14,5,100.0,2015-04-01,365,0.7117625434171772
3453,1332570,Sunny 2 bdrm w/private roof garden,0.29,16,100.0,2013-08-31,9,1.2732395447351628
3454,1334633,Meatpacking District Large Loft,0.09,5,92.0,2013-09-10,0,0.7117625434171772
3455,1334793,Prime brownstone with lush backyard,0.06,2,100.0,2015-06-09,295,0.4501581580785531
3456,1335036,Charming 2 Bedroom Little Italy/Soho Apt,1.73,95,97.0,2013-09-04,165,3.102500998552956
3457,1335146,Large 1 BR 1/2 block to exp. train,0.22,10,90.0,2014-05-20,205,1.0065842420897408
3458,1335510,Bright & cosy Williamsburg apt,0.05,3,87.0,2013-08-08,0,0.5513288954217921
3460,1335550,nice room in bedstuy J,1.0,56,89.0,2013-08-02,199,2.382013073845506
3461,1335634,E Williamsburg Artist Retreat;White,2.34,132,93.0,2013-07-20,57,3.6571021643903507
3462,1336390,"Charming, Quiet, & Clean 1BR APT",0.56,31,94.0,2013-08-09,180,1.77227444063059
3463,1336984,Chez Humphries,0.14,7,86.0,2014-01-06,365,0.8421687986955848
3465,1339829,GREAT Room in Chelsea!,4.47,247,92.0,2013-08-19,323,5.002632542937511
3466,1340568,Quiet Artsy UPPER WESTSIDE apt off RSD PARK,1.17,65,93.0,2013-08-05,7,2.566296346245296
3467,1340982,Steps from Central Park,0.23,9,84.0,2014-12-07,57,0.954929658551372
3468,1341215,"East Village, NYC...Perfect!",1.29,61,100.0,2014-04-20,312,2.4860796854048353
3469,1342507,Brooklyn duplex 10 mins to U Square,0.38,11,96.0,2015-10-11,307,1.055714459532366
3470,1342515,Furnished Room + Bath in Hamiliton Heights,1.41,43,93.0,2015-09-01,109,2.087297510327774
3471,1343112,Historic Charmer in Crown Heights,0.08,4,85.0,2014-04-14,62,0.6366197723675814
3472,1343532,Room2 in a Good Vibe Apartment,0.18,10,82.0,2013-09-21,284,1.0065842420897408
3473,1344446,"Room by Central Park,Harlem, NY",1.12,57,95.0,2014-01-04,363,2.403186939797496
3474,1344551,"Private Rm by Central Pk, Harlem,NY",2.36,130,93.0,2013-08-26,358,3.6292910979286175
3475,1346003,1 Bedroom Railroad in Williamsburg,0.75,42,94.0,2013-07-30,362,2.062883834096866
3476,1346530,Fantastic 1BR Apt. in Brooklyn!,0.18,10,100.0,2013-07-25,0,1.0065842420897408
3477,1347126,Bedroom for 2 in 1896 townhouse,0.16,9,90.0,2013-08-27,302,0.954929658551372
3479,1347204,Beautiful Central Harlem sleeps 6 ,1.64,90,92.0,2013-09-01,313,3.019752726269222
3480,1347847,3 bedroom duplex Brooklyn townhouse,3.07,163,96.0,2013-10-26,231,4.063908578413281
3481,1348118,Sweet Deal*Harlem2bdrm Apt Sleeps4,1.79,97,93.0,2013-09-22,270,3.134988805930057
3482,1349187,Light filled Brooklyn Apartment with Skline Views,0.04,2,100.0,2013-10-01,178,0.4501581580785531
3483,1349237,"Bright, Spacious, & Quiet Room in Heart of Harlem",1.92,108,92.0,2013-07-26,103,3.3079733725307525
3484,1351217,English Basement Studio Apartment,2.57,87,97.0,2015-05-25,317,2.968996964781774
3486,1351690,VERY NICE AND CLEAN SPACE  VIEW OF PROSPECT PARK..,1.94,11,96.0,2017-09-16,0,1.055714459532366
3487,1352560,XLG Studio Apt w/TONS of Amenities,0.47,26,93.0,2013-08-17,285,1.623068321020647
3488,1352657,Spacious 1BR Midtown Manhattan w DM,0.13,6,100.0,2014-05-06,361,0.779696801233676
3489,1353085,"Brand new, Luxury  West Village Apt",0.95,3,100.0,2017-12-01,12,0.5513288954217921
3490,1354250,Beautiful Authentic 1BR Apt with skylight near all,0.04,2,100.0,2014-01-07,0,0.4501581580785531
3491,1354415,Great Flat in Historic Brownstone,1.95,109,81.0,2013-08-02,132,3.3232527765752065
3493,1354973,Gorgeous spacious. 2 subways close,2.04,79,92.0,2014-12-28,354,2.8292001533551288
3494,1355468,UWS true 3 bedroom,0.18,10,94.0,2013-08-05,253,1.0065842420897408
3495,1355654,Sunlit East Village Sound Sanctuary,0.19,10,92.0,2013-10-24,61,1.0065842420897408
3496,1356652,COZY ROOM IN BEDFORD-STUYVESANT,0.05,2,90.0,2014-08-27,365,0.4501581580785531
3497,1356710,Whimsical 1 Bdrm ❤️ Cozy&Bright ❤️ No Cleaning Fee,4.1,61,97.0,2016-12-14,56,2.4860796854048353
3498,1357021,MIDTOWN EAST 1BR APARTMENT - NEW,0.84,46,88.0,2013-09-13,300,2.158882684989515
3499,1358588,East Village Bedroom,0.3,2,90.0,2017-08-15,0,0.4501581580785531
3500,1358881,Private Room in Beautiful Red Hook,0.51,16,95.0,2015-08-09,30,1.2732395447351628
3501,1358963,1 Bedroom in Sunny & Spacious Apt.,1.03,56,98.0,2013-09-24,272,2.382013073845506
3502,1359438,Perfect in Park Slope: EZ 2 NYC,1.03,57,94.0,2013-08-12,285,2.403186939797496
3503,1360791,Renovated Big Private Room # 3,1.37,77,85.0,2013-07-18,365,2.793157915417603
3504,1360926,Bright Williamsburg Apt Near L,0.61,33,95.0,2013-10-03,348,1.8285510821951754
3506,1361017,Vacation sublet in Brooklyn NY,0.45,21,93.0,2014-05-17,192,1.458679147889999
3507,1362512,Modern 1 Bedroom with Character,0.93,52,99.0,2013-07-31,360,2.2953652322455276
3508,1363336,Stylish 2-story Downtown Apartment,0.64,35,93.0,2013-09-03,117,1.883146682412664
3510,1364584,"Beautiful, Well located Harlem Apt",0.3,8,97.0,2016-01-01,47,0.9003163161571062
3511,1364746,Top Floor Large Studio SoHo Prime,0.04,2,90.0,2013-09-26,363,0.4501581580785531
3512,1364921,"Lower East Side, Entire 1 Bed Apt",0.44,25,97.0,2013-07-21,364,1.5915494309189535
3513,1365000,Brownstone - Garden level - 2 rooms,2.05,114,93.0,2013-08-06,277,3.3986195631795133
3514,1365028,Soho Loft. Authentic and Eccentric! 2 Bedroom.,0.93,52,95.0,2013-07-27,247,2.2953652322455276
3515,1365597,Sunshine Daydream in Epic Penthouse on W 72nd St,0.37,20,96.0,2013-10-02,318,1.4235250868343543
3516,1367775,Furnished room with private bathroom,0.24,4,100.0,2016-10-21,0,0.6366197723675814
3517,1370405,"Fresh, Simple Sleep in Brooklyn!",3.66,203,96.0,2013-08-16,146,4.535217776402206
3518,1373456,Warm & Welcoming Private Room,0.72,39,92.0,2013-10-02,60,1.9878446020881948
3519,1373655,2 Bedrooms wth Awesome View,1.42,75,87.0,2013-11-02,34,2.7566444771089604
3520,1373658,"Master bedroom + large, modern private bathroom",0.63,34,98.0,2013-10-01,365,1.8560496339913664
3521,1377134,Room in lovely E.Village triplex,1.31,73,95.0,2013-08-06,178,2.7196408597259043
3522,1377478,Chic Apartment in Heart of Chelsea,1.26,69,91.0,2013-09-10,190,2.644080496377012
3523,1377820,"Great Studio in Chelsea, New York",0.52,28,93.0,2013-09-17,364,1.6843375973911696
3524,1377971,"Clean, spacious and cozy east village gem",0.48,1,100.0,2018-01-03,363,0.3183098861837907
3525,1380326,Positive Cozy Room!,0.41,22,97.0,2013-10-12,334,1.493005706664054
3526,1382158,1 double room in modern apt in heart of soho,1.75,39,97.0,2016-05-08,273,1.9878446020881948
3527,1382607,Family-Friendly 3 BR in Cobble Hill,0.07,2,100.0,2015-08-31,0,0.4501581580785531
3528,1386742,Small Room by Central Park/Hells Kitchen,4.77,158,97.0,2015-06-17,44,4.001093227542864
3529,1387431,WELCOME TO PLANET LOVE BROOKLYN,1.31,62,92.0,2014-04-19,179,2.506374550186971
3530,1390964,1 bdr Duplex with Garden and roof,0.02,1,100.0,2014-09-26,358,0.3183098861837907
3531,1391024,Bright Brooklyn Room in Shared Apt!,1.48,83,89.0,2013-08-01,27,2.8999410756624067
3532,1391683,Huge Sunny BR Washington Heights 1-4 guests,0.31,14,91.0,2014-07-10,19,1.191006536922753
3533,1392079,Brownstone ground floor Apartment.,3.25,136,94.0,2014-09-27,196,3.7120992679827327
3534,1392144,3-Bed Brownstone on Beautiful Block,0.4,22,94.0,2013-08-17,257,1.493005706664054
3535,1392330,Verna's Brownstone Suite (Bed Stuy),2.82,152,97.0,2013-10-02,361,3.9243878393496407
3537,1394363,Very Nice Room Available in Two Bedroom Apt on UWS,0.21,12,95.0,2013-07-28,61,1.1026577908435842
3538,1396458,"Stylish 3 Bedrm, perfect for groups",0.5,27,93.0,2013-09-19,217,1.6539866862653763
3539,1397705,Unique 3BR Triplex in Brooklyn,1.05,55,96.0,2013-11-19,267,2.360649296343821
3540,1397997,Sunny Private Room in Brooklyn,0.17,4,95.0,2016-03-24,0,0.6366197723675814
3542,1398609,Perfect home away from home!,0.98,50,90.0,2013-12-29,87,2.2507907903927653
3543,1399273,NYC - furnished room - Greenpoint ,0.35,6,83.0,2016-09-30,365,0.779696801233676
3544,1399352,A Nest in Brooklyn,0.76,41,89.0,2013-10-05,365,2.0381777472379214
3545,1399448,★HUGE beautiful E. Villager 2nd Av★,5.55,222,88.0,2014-11-23,261,4.742710487537584
3546,1401826,As Seen In NY Magazine! Chic & Stylish!,0.05,1,100.0,2016-08-25,96,0.3183098861837907
3547,1402084,"Waterfront Red Hook, Brooklyn",0.3,6,97.0,2016-07-22,2,0.779696801233676
3548,1403129,Penthouse Designer Loft Brooklyn,3.22,176,97.0,2013-09-08,312,4.222857838129464
3549,1403466,Brooklyn Retreat,0.36,20,91.0,2013-08-06,339,1.4235250868343543
3550,1403635,Sunny & large W. Harlem private 1 bedroom.,0.88,2,100.0,2017-12-28,0,0.4501581580785531
3551,1403827,Smell the Roses in Brooklyn,0.58,28,88.0,2014-03-14,177,1.6843375973911696
3552,1403870,Sunny Soho Apartment with Great Views,0.9,50,98.0,2013-08-21,26,2.2507907903927653
3553,1404034,Chic Clinton Hill Studio,0.68,38,98.0,2013-08-03,178,1.9621939196748204
3554,1404355,Jazz it Up in Brooklyn,0.51,24,91.0,2014-05-06,133,1.559393602467352
3555,1404510, A charming Space in Brooklyn ,0.67,35,79.0,2013-12-01,1,1.883146682412664
3556,1404828,Bohemian Paradise in Industrial BK,3.41,189,93.0,2013-08-15,0,4.376037443669997
3557,1407190,Bright & Sunny Bushwick Private Apt,0.05,2,90.0,2015-01-03,0,0.4501581580785531
3558,1407364,BROOKLYN'S FAVORITE BROWNSTONE in HIPSTER BED-STUY,0.39,17,84.0,2014-08-21,202,1.3124252824141047
3559,1407633,1 Room in Shared 2 Bedroom Apt. on Restaurant Row!,0.1,3,100.0,2015-09-29,364,0.5513288954217921
3560,1408406,"Beautiful, spacious apartment - with a cute cat!",0.59,5,95.0,2017-06-23,2,0.7117625434171772
3561,1409947,SOHO Sanctuary Privately Owned,0.21,11,100.0,2013-10-11,20,1.055714459532366
3562,1410197,Your Furnished Private Apartment,1.11,60,92.0,2013-09-27,335,2.4656177762459994
3563,1411583,GREAT 1BR apt 162st at Amsterdam av,1.07,59,91.0,2013-08-30,355,2.444984628765164
3564,1411811,Charming Parlor Apt off Bleecker,1.96,99,94.0,2014-01-13,325,3.167143378597098
3565,1414196,Rosary's SoHo Guest Room on Spring St,0.29,16,99.0,2013-08-19,365,1.2732395447351628
3566,1417215,Spacious Apt in the Core of NYC,0.29,14,97.0,2014-03-31,0,1.191006536922753
3568,1420559,Great 1BR apartment in a convenient location,0.07,4,85.0,2013-09-05,82,0.6366197723675814
3569,1421933,Room in Chelsea New York,0.18,5,95.0,2015-11-08,0,0.7117625434171772
3570,1423038,"2 Cozy, Private Furnished Bedrooms",1.18,64,90.0,2013-09-24,274,2.5464790894703255
3571,1423112,"Private Room in Brooklyn, NY",0.39,12,100.0,2015-08-26,156,1.1026577908435842
3573,1426004,Charming private room & sunny deck!,0.67,36,90.0,2013-10-01,363,1.909859317102744
3574,1426529,Comfy room in vibrant East Village,3.07,171,93.0,2013-08-07,33,4.162441879815232
3575,1427084,Private Room with Private Restroom,0.85,6,100.0,2017-08-06,135,0.779696801233676
3576,1427401,Fully furnished private apartment..,1.29,71,95.0,2013-09-01,322,2.6821267752673403
3577,1427518,"Spacious, amenity-filled 1 BDR Williamsburg Apt",0.02,1,100.0,2013-09-07,0,0.3183098861837907
3578,1428359,Comfy Park Slope 1 BR Apt Near Prospect Park,1.68,44,97.0,2016-01-11,278,2.111428919064732
3580,1428648,Bright Rm avail in heart of Village,0.14,6,83.0,2014-09-12,0,0.779696801233676
3581,1428844,Gorgeous zen sky-lit 2BR,2.88,159,99.0,2013-08-21,262,4.013734943806293
3582,1430650,"Columbus Circle Comfort, minutes from Times Square",2.11,96,91.0,2014-06-09,153,3.118787204934704
3583,1431246,Private bedroom + private bathroom,0.23,7,97.0,2015-09-02,364,0.8421687986955848
3584,1432262,PERFECT & HIP NYC one bedroom!,0.12,6,87.0,2013-12-24,0,0.779696801233676
3585,1433326,Private Room in Williamsburg Loft,1.04,58,99.0,2013-08-03,261,2.424175870529115
3586,1433897,The Lavender Suite on Greene,0.09,3,87.0,2015-06-08,0,0.5513288954217921
3587,1434010,Brooklyn College Manor,0.59,4,100.0,2017-08-13,38,0.6366197723675814
3588,1435289,1-3 people in UWS Broadway Studio,0.95,51,92.0,2013-10-01,93,2.273187270279162
3589,1436810,W80's Renovated with Chef's Kitchen,0.33,18,95.0,2013-08-20,115,1.3504744742356591
3590,1437044,Gorgeous West Village Hidden Gem,0.07,4,100.0,2013-09-23,0,0.6366197723675814
3591,1437593,1-Bdrm Charming East Village Apt,0.06,1,100.0,2016-10-07,89,0.3183098861837907
3592,1438369,Apartment in Lower Manhattan,3.16,166,87.0,2013-11-11,140,4.1011359992845975
3593,1438506,Sofa bed in Times Square/Columbus Circle Area,0.04,1,100.0,2016-04-16,62,0.3183098861837907
3594,1438870,Spacious very High ceiling place !,0.36,11,98.0,2015-09-12,2,1.055714459532366
3595,1439028,Lofted Room in Big Luminous Apartment,0.07,1,60.0,2016-12-29,93,0.3183098861837907
3596,1439162,Cozy & Private 1 Bedroom Apartment,2.92,162,91.0,2013-08-14,93,4.051423422706978
3597,1439295,Private Room Williamsburg Brooklyn,0.48,26,96.0,2013-09-15,279,1.623068321020647
3598,1440363,Artsy Harlem Guest Space,3.19,178,93.0,2013-08-06,259,4.246783569754424
3599,1442200,"Great 1 Bedroom in Brooklyn, NY",0.57,24,93.0,2014-09-21,337,1.559393602467352
3601,1442799,Sunfilled Skylit Townhouse 3BD ,6.64,233,95.0,2015-04-17,285,4.858789539449584
3602,1443077,"beautiful, spacious 1BR near park",0.31,17,88.0,2013-08-13,297,1.3124252824141047
3603,1444400,Large Room In Newly Renovated Hell's Kitchen Apt.,4.57,91,100.0,2016-07-15,103,3.0364827862928414
3604,1444826,"Amazing 2BD, Perfect for a Two",0.07,4,93.0,2013-09-03,0,0.6366197723675814
3605,1444924,New Law in New York | NO  rentals under 30 days..,0.05,3,93.0,2013-08-21,338,0.5513288954217921
3606,1445250,"1Bedroom, Seconds from L train",0.97,54,95.0,2013-08-06,90,2.3390904037010283
3607,1445977,Spacious Loft in East Village,0.05,2,100.0,2014-09-01,275,0.4501581580785531
3608,1446483,Cozy 1BD in Vibrant East Village,2.46,112,98.0,2014-06-09,2,3.3686751947823392
3609,1448703,Beautiful 1 Bedroom in Nolita/Soho ,0.04,2,76.0,2013-09-09,365,0.4501581580785531
3610,1449263,Beautiful Brooklyn Brownstone Apt,0.04,1,100.0,2016-05-04,0,0.3183098861837907
3611,1449293,Sunny & spacious in Cobble Hill,0.24,13,94.0,2013-09-07,62,1.1476826161227638
3612,1453049,Studio Apt in the heart of Bushwick,0.34,19,95.0,2013-08-10,62,1.3874806266050774
3613,1453377,Charming & Spacious Open 1 bedroom,1.9,81,89.0,2014-09-02,130,2.864788975654116
3614,1453998,Jr. 1 Bedroom in Prime Fort Greene,0.49,25,90.0,2013-12-31,0,1.5915494309189535
3615,1454906,Large 1 Bedroom Apt in Hell's Kitchen!,0.5,27,96.0,2013-09-12,131,1.6539866862653763
3616,1455804,One Bedroom Apt Near Central Park,0.23,1,80.0,2017-10-28,0,0.3183098861837907
3617,1457003,Room in art loft for eccentric type,0.11,4,95.0,2015-02-17,180,0.6366197723675814
3618,1457505,sunny beautiful studio apartment,0.9,48,90.0,2013-10-26,22,2.2053155816871683
3619,1458987,Room in My Apt. Rego Park Queens NY,1.13,62,99.0,2013-09-06,35,2.506374550186971
3620,1459308,Peaceful Oasis in NYC - 4 min walk to Train!,0.1,4,95.0,2014-11-30,364,0.6366197723675814
3621,1459862,1 large bedroom HARLEM/NYC/terrace/,3.5,157,97.0,2014-07-01,280,3.988411442146739
3622,1460549,Pretty Apt in the heart of Chelsea!,0.49,27,94.0,2013-09-05,344,1.6539866862653763
3623,1461721,Room 3B. semi-studio in guesthouse Manhattan,2.45,107,78.0,2014-08-02,87,3.292623065236916
3624,1461814,Bohemian Retreat Master Bedroom,0.39,12,98.0,2015-08-16,269,1.1026577908435842
3625,1461822,"Rooftop VIEWS, Warmth, Brooklyn",0.23,13,88.0,2013-08-13,316,1.1476826161227638
3626,1461873,Quaint Room in Brooklyn Brownstone,0.06,1,100.0,2016-10-17,309,0.3183098861837907
3627,1461965,Private Bedroom WITH a Living room!,1.35,75,92.0,2013-08-12,153,2.7566444771089604
3628,1465446,Historic Harlem Townhouse Living,4.27,73,92.0,2016-10-08,271,2.7196408597259043
3630,1466081,JFK Jupiter Suites w/ Parking,2.61,145,89.0,2013-08-13,359,3.8329585998467266
3631,1466534,Jupiter Suites- Rm #1 (JFK),0.34,19,95.0,2013-08-18,359,1.3874806266050774
3632,1466552,"Newly Renovated, HOT NEIGHBORHOOD!",0.52,28,100.0,2013-09-16,341,1.6843375973911696
3633,1466688,Bright Apartment In Williamsburg,0.03,1,80.0,2015-05-17,0,0.3183098861837907
3634,1467106,Bedford Stuyvesant Urban Hang Suite,2.86,158,95.0,2013-08-18,257,4.001093227542864
3635,1467238,Charming Prime Williamsburg 2 bedroom Entire home,1.74,80,88.0,2014-05-28,155,2.8470501736687086
3636,1467392,"VERY BIG, BEDROOM/ PRIVATE BATHROOM.",1.38,75,96.0,2013-09-14,354,2.7566444771089604
3637,1467474,Large 1 Bedroom in Hell's Kitchen,0.35,15,96.0,2014-08-30,39,1.2328088881229997
3639,1467618,1 min to Bedford Ave (L) Station,0.42,9,93.0,2016-05-31,0,0.954929658551372
3640,1469244,Cozy Bedroom by Columbia Univ.,0.76,42,89.0,2013-08-26,365,2.062883834096866
3641,1469895,Bright and Spacious West Village Studio,0.47,3,93.0,2017-08-27,0,0.5513288954217921
3642,1469955,Luxury 1 Bedroom Upper West,0.3,14,88.0,2014-05-10,76,1.191006536922753
3643,1470069,Sunny Apartment in Clinton Hill,0.59,19,94.0,2015-07-13,65,1.3874806266050774
3644,1471244,Cozy w/amazing city views by PS1,0.47,26,94.0,2013-08-31,365,1.623068321020647
3645,1471952,Jupiter Suites- Rm #2- (JFK),0.25,14,89.0,2013-08-14,359,1.191006536922753
3646,1472002,SHARED STUDIO AT MANHATTAN HEART BY CENTRAL PARK,2.51,29,90.0,2017-03-23,90,1.714151196839939
3647,1472009,"Jupiter Suites, Rm #3- (JFK)",0.58,32,89.0,2013-09-04,359,1.8006326323142123
3648,1474752,Dope Williamsburg Apartment,0.16,9,93.0,2013-08-25,158,0.954929658551372
3649,1474901,Huge bedroom with private bathroom,0.05,1,100.0,2016-08-15,274,0.3183098861837907
3650,1474980,Be my Guest! Cozy East Village apt!,0.09,5,100.0,2013-11-07,272,0.7117625434171772
3651,1475084,"Fun LES 1br, close to everything!",2.79,152,89.0,2013-09-13,326,3.9243878393496407
3652,1475427,Cozy Twin for the NYC Win! [Gay/LGBT Friendly],0.46,8,100.0,2016-09-27,0,0.9003163161571062
3653,1475631,BLYN BROWNSTONE CORZY CORNER in NYC,1.59,88,92.0,2013-08-17,308,2.986011413328108
3654,1475661,Gorgeous Apt. 20 min to Manhattan!,0.23,13,100.0,2013-08-12,0,1.1476826161227638
3655,1476853,"Huge Brooklyn loft + deck, MB + en suite bath",0.07,4,97.0,2013-08-28,0,0.6366197723675814
3656,1478468,2 BR apt - heart of Williamsburg,0.09,5,100.0,2013-08-23,365,0.7117625434171772
3657,1479089,Downtown Luxury 1 BR Sunny Apt,0.04,2,90.0,2014-02-19,184,0.4501581580785531
3658,1479113,Spacious and quiet room with private bathroom.,1.34,72,87.0,2013-10-07,0,2.7009489484713183
3659,1479349,Sunny Private Room in Williamsburg,2.41,130,95.0,2013-09-30,0,3.6292910979286175
3660,1479731,Master Bedroom in Modern Loft Apt.,2.04,113,92.0,2013-08-18,337,3.3836805037686655
3661,1480002,Huge rm in 1500sq ft loft w/lots ,0.02,1,80.0,2013-09-16,365,0.3183098861837907
3662,1481907,Charming BK Townhouse Home by Highland Park!,2.33,35,93.0,2016-12-11,240,1.883146682412664
3663,1483688,Peaceful Studio in Fort Greene,0.73,17,94.0,2016-04-05,0,1.3124252824141047
3664,1484031,"Private room in cozy Harlem, NY Apt",0.14,8,93.0,2013-08-17,312,0.9003163161571062
3665,1484310,1 bed aprt best location in NewYork,0.23,9,89.0,2014-12-23,0,0.954929658551372
3666,1486963,BK Loft Share for Female Travelers,0.38,21,97.0,2013-08-24,347,1.458679147889999
3667,1487222,2BR Sunlight Apartment in Brooklyn,0.31,17,86.0,2013-09-20,0,1.3124252824141047
3668,1487706,Apartment in family building,0.42,23,96.0,2013-08-29,268,1.526560586342307
3669,1490242,Joli studio à louer à Long Island City.,0.36,4,95.0,2017-04-11,0,0.6366197723675814
3670,1491991,Charming Brwnstn Duplex sleeps 5,0.34,15,97.0,2014-07-22,180,1.2328088881229997
3671,1492286,West Village/SoHo Prvt Rm,0.83,40,95.0,2014-03-14,199,2.0131684841794817
3672,1492773,Single private room in townhouse,0.05,3,100.0,2013-09-06,216,0.5513288954217921
3673,1492856,small room in bedstuy P,1.78,98,93.0,2013-08-22,317,3.1511071065498713
3674,1493521,Beautiful private Apt - 15m Manhattan (1st room),0.2,11,100.0,2013-08-16,2,1.055714459532366
3675,1493704,Cute Artist Studio in Little Italy,0.36,20,95.0,2013-08-31,365,1.4235250868343543
3676,1494428,Cozy Bright East Village Studio on 8th street,0.32,18,92.0,2013-08-14,187,1.3504744742356591
3677,1496319,Huge Williamsburg Artist Apartment!,0.61,33,92.0,2013-09-23,216,1.8285510821951754
3678,1497024,New York City Historical Brownstone Apt.1,3.55,192,92.0,2013-09-26,221,4.410631163374337
3679,1497459,Large Sunny Room wth Garden & Deck!,0.12,5,100.0,2014-09-16,365,0.7117625434171772
3681,1497971,SUN-filled brownstone retreat,0.07,1,100.0,2017-01-05,179,0.3183098861837907
3682,1498245,Spacious loft in Greenwich Vlg. NYU,0.06,3,95.0,2013-09-13,365,0.5513288954217921
3683,1498283,3 BEDROOM DUPLEX PENTHOUSE (HUGE),0.03,1,100.0,2015-03-27,365,0.3183098861837907
3684,1499316,Comfy NYC upper eastside apartment,0.62,34,84.0,2013-09-08,169,1.8560496339913664
3685,1499635,Gorgeous apartment by Grand Central,0.13,7,96.0,2013-09-14,0,0.8421687986955848
3686,1499650,"Quiet private room, quick train ride to Manhattan",1.99,105,92.0,2013-11-03,3,3.2617057320435063
3687,1499737,"Quiet room, quick train ride to Manhattan",1.71,94,93.0,2013-08-30,1,3.086128847339293
3688,1502018,Beautiful Loft with Empire State View!,4.05,219,96.0,2013-09-25,52,4.710556147385569
3689,1503618,"Private, quiet Antique room on first floor duplex",0.06,2,70.0,2015-07-13,364,0.4501581580785531
3690,1503670,Best location in Brooklyn!,0.82,44,90.0,2013-10-13,336,2.111428919064732
3691,1505903,Live like a local on Bedford Avenue - 1 BR,0.12,4,90.0,2015-05-17,0,0.6366197723675814
3692,1506911,Sun Drenched Dreamy Loft,0.62,34,94.0,2013-08-22,337,1.8560496339913664
3693,1506985,Garden Rowhouse Duplex-2 bd/3 bth,0.81,44,96.0,2013-09-24,307,2.111428919064732
3695,1507845,Comfy and modern private studio and garden NYC,1.16,63,98.0,2013-09-22,36,2.5265063960867544
3696,1510283,Cozy Room in Large NYC Apartment! 1,3.45,175,97.0,2014-01-05,160,4.210843993477924
3697,1510906,Charming studio in Brooklyn Heights,0.2,11,83.0,2013-08-23,88,1.055714459532366
3698,1511303,Private fits 3 ppl. Prospect Park ,1.19,66,87.0,2013-08-18,342,2.5859617399324173
3699,1511534,Huge Room with View in Bushwick!,0.35,15,99.0,2014-09-12,68,1.2328088881229997
3700,1511730,Premium large studio Union Square,3.09,165,96.0,2013-10-14,329,4.088764520119217
3701,1512006,Designer Space For Families:  2 Bed | 2 Bath,2.81,155,93.0,2013-08-23,300,3.9629261240354148
3702,1514228,Cozy one bedroom on Bedford Ave with vintage charm,0.52,29,93.0,2013-08-18,0,1.714151196839939
3703,1514939,Bright Studio Apt on Prospect Park,0.36,10,98.0,2015-12-01,0,1.0065842420897408
3704,1515026,"Garden Apartment, Ft. Greene",0.18,10,86.0,2013-09-03,0,1.0065842420897408
3705,1515611,"AMAZING, HUGE NEW YORK LOFT!",0.44,24,94.0,2013-09-14,363,1.559393602467352
3706,1515659,Relax at our duplex + backyard (+baby room),0.05,3,93.0,2013-09-06,0,0.5513288954217921
3707,1515692,Beautiful Lower East Side Penthouse,0.29,15,99.0,2013-12-09,364,1.2328088881229997
3708,1517917,Elegant modern 1-bedroom in Bed-Stuy,0.64,6,100.0,2017-05-30,1,0.779696801233676
3709,1518302,Central Manhattan 1 bedroom,4.8,134,86.0,2015-11-20,221,3.684703327009281
3711,1519957,BedStuy with a View,2.64,13,98.0,2017-10-09,185,1.1476826161227638
3713,1520806,HUGE 2BR+1BA Apt For Group Only 15 Min To NYCity,1.93,98,90.0,2014-01-05,238,3.1511071065498713
3714,1521318,"modern, convenient safe Midwood, Brooklyn",0.78,34,99.0,2014-08-01,124,1.8560496339913664
3715,1521335,Private Room in Brooklyn Brownstone,0.09,2,100.0,2016-04-15,0,0.4501581580785531
